station_name,date,latitude,longitude,month,pressure_sea_level_hpa,pressure_station_hpa,province,rain_mm,snow_mm,temp_max__temp_max,temp_mean__temp_moyenne,temp_min__temp_min,total_precip__precip_totale,wind_speed_kph,year
Toronto,1927-02-01,43.7,-79.4,2,,,ON,12.1,54.3,0.5,-2.8,-6.0,66.4,,1927
Toronto,1927-03-01,43.7,-79.4,3,,,ON,49.4,16.0,5.4,1.8,-1.8,65.5,,1927
Toronto,1927-04-01,43.7,-79.4,4,,,ON,26.6,4.3,11.3,6.4,1.4,30.9,,1927
Toronto,1927-05-01,43.7,-79.4,5,,,ON,89.7,0.0,16.0,11.6,7.1,89.7,,1927
Toronto,1927-06-01,43.7,-79.4,6,,,ON,69.3,0.0,22.4,16.5,10.5,69.3,,1927
Toronto,1927-07-01,43.7,-79.4,7,,,ON,158.4,0.0,25.7,20.5,15.2,158.4,,1927
Toronto,1927-08-01,43.7,-79.4,8,,,ON,40.9,0.0,23.7,18.3,12.7,40.9,,1927
Toronto,1927-09-01,43.7,-79.4,9,,,ON,32.1,0.0,22.8,17.4,12.0,32.1,,1927
Toronto,1927-10-01,43.7,-79.4,10,,,ON,60.3,0.0,16.2,11.7,7.1,60.3,,1927
Toronto,1927-11-01,43.7,-79.4,11,,,ON,114.2,14.3,8.7,5.0,1.3,128.5,,1927
Toronto,1927-12-01,43.7,-79.4,12,,,ON,72.0,12.1,1.7,-1.5,-4.8,84.0,,1927
Toronto,1928-01-01,43.7,-79.4,1,,,ON,37.8,31.1,-0.6,-3.8,-6.9,68.9,,1928
Toronto,1928-02-01,43.7,-79.4,2,,,ON,37.4,12.0,-0.6,-4.4,-8.0,49.4,,1928
Toronto,1928-03-01,43.7,-79.4,3,,,ON,29.7,38.0,3.2,-0.7,-4.7,67.7,,1928
Toronto,1928-04-01,43.7,-79.4,4,,,ON,53.0,22.6,10.0,5.4,0.8,75.6,,1928
Toronto,1928-05-01,43.7,-79.4,5,,,ON,21.5,0.0,17.8,12.3,6.8,21.5,,1928
Toronto,1928-06-01,43.7,-79.4,6,,,ON,107.9,0.0,21.4,16.4,11.3,107.9,,1928
Toronto,1928-07-01,43.7,-79.4,7,,,ON,151.9,0.0,26.4,21.1,15.8,151.9,,1928
Toronto,1928-08-01,43.7,-79.4,8,,,ON,134.6,0.0,26.8,21.4,16.1,134.6,,1928
Toronto,1928-09-01,43.7,-79.4,9,,,ON,79.4,0.0,19.2,14.3,9.4,79.4,,1928
Toronto,1928-10-01,43.7,-79.4,10,,,ON,82.3,0.4,14.9,10.5,6.0,82.7,,1928
Toronto,1928-11-01,43.7,-79.4,11,,,ON,114.6,4.3,7.4,4.3,1.2,119.0,,1928
Toronto,1928-12-01,43.7,-79.4,12,,,ON,28.9,6.3,3.0,0.4,-2.1,35.2,,1928
Toronto,1929-01-01,43.7,-79.4,1,,,ON,108.2,48.2,-1.4,-5.0,-8.5,156.3,,1929
Toronto,1929-02-01,43.7,-79.4,2,,,ON,5.1,42.7,-2.1,-5.6,-9.1,47.8,,1929
Toronto,1929-03-01,43.7,-79.4,3,,,ON,88.4,11.0,6.9,2.7,-1.5,99.4,,1929
Toronto,1929-04-01,43.7,-79.4,4,,,ON,164.9,0.8,12.0,7.6,3.1,165.7,,1929
Toronto,1929-05-01,43.7,-79.4,5,,,ON,102.7,0.6,16.8,11.7,6.5,103.2,,1929
Toronto,1929-06-01,43.7,-79.4,6,,,ON,41.8,0.0,23.5,17.7,11.9,41.8,,1929
Toronto,1929-07-01,43.7,-79.4,7,,,ON,119.4,0.0,26.6,20.4,14.2,119.4,,1929
Toronto,1929-08-01,43.7,-79.4,8,,,ON,53.6,0.0,24.2,18.6,13.0,53.6,,1929
Toronto,1929-09-01,43.7,-79.4,9,,,ON,23.3,0.0,21.7,16.8,11.9,23.3,,1929
Toronto,1929-10-01,43.7,-79.4,10,,,ON,66.9,0.0,13.3,9.2,5.0,66.9,,1929
Toronto,1929-11-01,43.7,-79.4,11,,,ON,87.2,4.9,6.3,3.3,0.2,92.1,,1929
Toronto,1929-12-01,43.7,-79.4,12,,,ON,3.2,71.5,-0.6,-3.7,-6.8,74.7,,1929
Toronto,1930-01-01,43.7,-79.4,1,,,ON,55.4,42.9,-1.7,-5.1,-8.5,98.2,,1930
Toronto,1930-02-01,43.7,-79.4,2,,,ON,31.2,36.6,1.2,-2.9,-6.9,67.8,,1930
Toronto,1930-03-01,43.7,-79.4,3,,,ON,58.0,34.5,2.9,-0.5,-4.0,92.5,,1930
Toronto,1930-04-01,43.7,-79.4,4,,,ON,32.9,2.3,10.6,6.1,1.5,35.2,,1930
Toronto,1930-05-01,43.7,-79.4,5,,,ON,76.7,0.0,19.6,14.2,8.7,76.7,,1930
Toronto,1930-06-01,43.7,-79.4,6,,,ON,67.7,0.0,25.0,19.4,13.8,67.7,,1930
Toronto,1930-07-01,43.7,-79.4,7,,,ON,84.5,0.0,27.2,21.2,15.1,84.5,,1930
Toronto,1930-08-01,43.7,-79.4,8,,,ON,26.6,0.0,26.5,20.7,14.8,26.6,,1930
Toronto,1930-09-01,43.7,-79.4,9,,,ON,77.4,0.0,22.6,17.3,12.0,77.4,,1930
Toronto,1930-10-01,43.7,-79.4,10,,,ON,51.0,1.1,13.5,9.5,5.4,52.1,,1930
Toronto,1930-11-01,43.7,-79.4,11,,,ON,18.7,3.7,8.2,5.0,1.6,22.5,,1930
Toronto,1930-12-01,43.7,-79.4,12,,,ON,15.0,22.3,1.0,-1.8,-4.6,37.3,,1930
Toronto,1931-01-01,43.7,-79.4,1,,,ON,11.0,72.9,-0.2,-4.0,-7.7,83.9,,1931
Toronto,1931-02-01,43.7,-79.4,2,,,ON,6.0,30.7,0.7,-3.0,-6.6,36.7,,1931
Toronto,1931-03-01,43.7,-79.4,3,,,ON,29.7,56.0,3.8,0.8,-2.2,85.7,,1931
Toronto,1931-04-01,43.7,-79.4,4,,,ON,43.5,12.1,12.0,7.1,2.3,55.7,,1931
Toronto,1931-05-01,43.7,-79.4,5,,,ON,53.4,0.0,18.9,13.4,7.7,53.4,,1931
Toronto,1931-06-01,43.7,-79.4,6,,,ON,59.6,0.0,24.3,18.8,13.4,59.6,,1931
Toronto,1931-07-01,43.7,-79.4,7,,,ON,85.6,0.0,28.1,23.1,18.1,85.6,,1931
Toronto,1931-08-01,43.7,-79.4,8,,,ON,59.3,0.0,25.7,20.8,15.8,59.3,,1931
Toronto,1931-09-01,43.7,-79.4,9,,,ON,61.1,0.0,24.2,18.9,13.6,61.1,,1931
Toronto,1931-10-01,43.7,-79.4,10,,,ON,55.7,0.0,16.2,11.8,7.3,55.7,,1931
Toronto,1931-11-01,43.7,-79.4,11,,,ON,66.4,2.7,11.1,7.7,4.3,69.1,,1931
Toronto,1931-12-01,43.7,-79.4,12,,,ON,64.8,20.8,3.8,0.8,-2.3,85.5,,1931
Toronto,1932-01-01,43.7,-79.4,1,,,ON,144.5,50.0,4.4,1.9,-0.7,194.5,,1932
Toronto,1932-02-01,43.7,-79.4,2,,,ON,39.5,44.2,2.2,-1.3,-4.8,83.7,,1932
Toronto,1932-03-01,43.7,-79.4,3,,,ON,5.2,47.7,1.6,-1.6,-4.7,52.9,,1932
Toronto,1932-04-01,43.7,-79.4,4,,,ON,48.9,28.1,9.1,5.0,0.9,76.9,,1932
Toronto,1932-05-01,43.7,-79.4,5,,,ON,87.8,0.0,17.9,13.0,8.0,87.8,,1932
Toronto,1932-06-01,43.7,-79.4,6,,,ON,29.2,0.0,24.3,19.2,14.0,29.2,,1932
Toronto,1932-07-01,43.7,-79.4,7,,,ON,98.8,0.0,24.6,19.9,15.1,98.8,,1932
Toronto,1932-08-01,43.7,-79.4,8,,,ON,113.7,0.0,26.3,21.0,15.6,113.7,,1932
Toronto,1932-09-01,43.7,-79.4,9,,,ON,84.2,0.0,21.5,16.7,11.9,84.2,,1932
Toronto,1932-10-01,43.7,-79.4,10,,,ON,59.6,1.2,14.7,10.8,6.8,60.9,,1932
Toronto,1932-11-01,43.7,-79.4,11,,,ON,81.0,25.4,5.6,2.1,-1.5,106.4,,1932
Toronto,1932-12-01,43.7,-79.4,12,,,ON,56.0,11.6,2.7,-0.9,-4.4,67.6,,1932
Toronto,1933-01-01,43.7,-79.4,1,,,ON,38.9,7.7,4.4,0.9,-2.6,46.6,,1933
Toronto,1933-02-01,43.7,-79.4,2,,,ON,27.5,21.3,0.2,-3.3,-6.7,48.8,,1933
Toronto,1933-03-01,43.7,-79.4,3,,,ON,35.0,17.9,2.6,-0.2,-2.9,52.9,,1933
Toronto,1933-04-01,43.7,-79.4,4,,,ON,69.4,3.1,11.5,7.3,3.0,72.5,,1933
Toronto,1933-05-01,43.7,-79.4,5,,,ON,32.4,0.0,19.3,14.2,9.0,32.4,,1933
Toronto,1933-06-01,43.7,-79.4,6,,,ON,52.1,0.0,25.7,19.8,13.9,52.1,,1933
Toronto,1933-07-01,43.7,-79.4,7,,,ON,43.3,0.0,28.9,22.8,16.7,43.3,,1933
Toronto,1933-08-01,43.7,-79.4,8,,,ON,66.4,0.0,26.1,20.7,15.3,66.4,,1933
Toronto,1933-09-01,43.7,-79.4,9,,,ON,39.1,0.0,22.1,17.2,12.1,39.1,,1933
Toronto,1933-10-01,43.7,-79.4,10,,,ON,63.6,0.4,13.0,8.9,4.7,64.0,,1933
Toronto,1933-11-01,43.7,-79.4,11,,,ON,39.1,47.2,4.0,-0.1,-4.2,86.4,,1933
Toronto,1933-12-01,43.7,-79.4,12,,,ON,31.7,58.5,-0.3,-4.3,-8.3,90.2,,1933
Toronto,1934-01-01,43.7,-79.4,1,,,ON,29.8,18.2,0.3,-3.4,-7.1,47.9,,1934
Toronto,1934-02-01,43.7,-79.4,2,,,ON,0.0,31.0,-7.4,-12.1,-16.7,31.0,,1934
Toronto,1934-03-01,43.7,-79.4,3,,,ON,44.3,35.2,1.5,-2.2,-5.9,79.5,,1934
Toronto,1934-04-01,43.7,-79.4,4,,,ON,67.0,6.8,10.0,5.6,1.2,73.7,,1934
Toronto,1934-05-01,43.7,-79.4,5,,,ON,13.4,0.0,20.7,14.3,7.8,13.4,,1934
Toronto,1934-06-01,43.7,-79.4,6,,,ON,75.4,0.0,26.0,20.0,13.8,75.4,,1934
Toronto,1934-07-01,43.7,-79.4,7,,,ON,44.4,0.0,27.6,22.0,16.4,44.4,,1934
Toronto,1934-08-01,43.7,-79.4,8,,,ON,29.1,0.0,24.2,18.7,13.1,29.1,,1934
Toronto,1934-09-01,43.7,-79.4,9,,,ON,116.3,0.0,20.9,17.2,13.5,116.3,,1934
Toronto,1934-10-01,43.7,-79.4,10,,,ON,36.0,1.5,13.3,9.2,5.2,37.5,,1934
Toronto,1934-11-01,43.7,-79.4,11,,,ON,86.1,1.3,8.7,5.7,2.6,87.3,,1934
Toronto,1934-12-01,43.7,-79.4,12,,,ON,25.1,51.4,-0.1,-3.6,-7.1,76.5,,1934
Toronto,1935-01-01,43.7,-79.4,1,,,ON,50.0,39.6,-2.1,-6.3,-10.4,89.5,,1935
Toronto,1935-02-01,43.7,-79.4,2,,,ON,24.6,50.3,-1.8,-5.4,-8.9,74.9,,1935
Toronto,1935-03-01,43.7,-79.4,3,,,ON,29.0,8.2,6.2,2.0,-2.3,37.2,,1935
Toronto,1935-04-01,43.7,-79.4,4,,,ON,21.8,7.2,10.5,6.5,2.5,29.1,,1935
Toronto,1935-05-01,43.7,-79.4,5,,,ON,47.8,0.2,16.1,11.1,6.0,48.0,,1935
Toronto,1935-06-01,43.7,-79.4,6,,,ON,94.6,0.0,22.6,17.6,12.7,94.6,,1935
Toronto,1935-07-01,43.7,-79.4,7,,,ON,98.6,0.0,28.3,23.3,18.3,98.6,,1935
Toronto,1935-08-01,43.7,-79.4,8,,,ON,15.3,0.0,26.1,21.1,16.0,15.3,,1935
Toronto,1935-09-01,43.7,-79.4,9,,,ON,88.0,0.0,19.8,14.9,10.0,88.0,,1935
Toronto,1935-10-01,43.7,-79.4,10,,,ON,45.5,0.2,15.1,10.2,5.1,45.7,,1935
Toronto,1935-11-01,43.7,-79.4,11,,,ON,86.1,2.2,7.2,4.4,1.6,88.3,,1935
Toronto,1935-12-01,43.7,-79.4,12,,,ON,18.1,48.4,-2.3,-5.2,-8.1,66.4,,1935
Toronto,1936-01-01,43.7,-79.4,1,,,ON,27.0,40.0,-2.3,-5.3,-8.3,67.0,,1936
Toronto,1936-02-01,43.7,-79.4,2,,,ON,19.1,63.4,-4.0,-8.1,-12.1,82.5,,1936
Toronto,1936-03-01,43.7,-79.4,3,,,ON,55.3,66.9,4.8,1.4,-2.0,122.2,,1936
Toronto,1936-04-01,43.7,-79.4,4,,,ON,78.6,7.2,7.7,4.3,0.8,85.8,,1936
Toronto,1936-05-01,43.7,-79.4,5,,,ON,22.7,0.0,21.2,14.9,8.5,22.7,,1936
Toronto,1936-06-01,43.7,-79.4,6,,,ON,79.8,0.0,23.9,18.3,12.7,79.8,,1936
Toronto,1936-07-01,43.7,-79.4,7,,,ON,21.2,0.0,28.9,22.9,16.8,21.2,,1936
Toronto,1936-08-01,43.7,-79.4,8,,,ON,50.1,0.0,26.1,20.6,15.0,50.1,,1936
Toronto,1936-09-01,43.7,-79.4,9,,,ON,79.9,0.0,22.0,17.1,12.1,79.9,,1936
Toronto,1936-10-01,43.7,-79.4,10,,,ON,68.6,1.8,13.8,9.5,5.1,70.5,,1936
Toronto,1936-11-01,43.7,-79.4,11,,,ON,25.1,15.9,5.1,1.3,-2.5,41.0,,1936
Toronto,1936-12-01,43.7,-79.4,12,,,ON,70.9,25.9,3.3,-0.3,-3.8,96.7,,1936
Toronto,1937-01-01,43.7,-79.4,1,,,ON,132.5,9.8,3.0,-0.5,-3.9,142.3,,1937
Toronto,1937-02-01,43.7,-79.4,2,,,ON,51.7,10.7,1.0,-2.2,-5.5,62.4,,1937
Toronto,1937-03-01,43.7,-79.4,3,,,ON,16.7,31.1,1.5,-1.9,-5.3,47.8,,1937
Toronto,1937-04-01,43.7,-79.4,4,,,ON,109.9,0.8,9.8,6.3,2.7,110.7,,1937
Toronto,1937-05-01,43.7,-79.4,5,,,ON,80.1,0.0,18.5,13.7,8.8,80.1,,1937
Toronto,1937-06-01,43.7,-79.4,6,,,ON,100.0,0.0,23.6,18.8,14.1,100.0,,1937
Toronto,1937-07-01,43.7,-79.4,7,,,ON,80.9,0.0,27.0,21.9,16.8,80.9,,1937
Toronto,1937-08-01,43.7,-79.4,8,,,ON,78.8,0.0,27.7,22.6,17.4,78.8,,1937
Toronto,1937-09-01,43.7,-79.4,9,,,ON,39.7,0.0,21.1,15.6,10.2,39.7,,1937
Toronto,1937-10-01,43.7,-79.4,10,,,ON,77.0,1.3,12.2,8.7,5.1,78.2,,1937
Toronto,1937-11-01,43.7,-79.4,11,,,ON,51.0,1.1,6.6,3.7,0.7,52.0,,1937
Toronto,1937-12-01,43.7,-79.4,12,,,ON,23.0,32.0,0.5,-2.5,-5.6,55.0,,1937
Toronto,1938-01-01,43.7,-79.4,1,,,ON,18.2,33.4,-1.8,-5.4,-8.9,51.7,,1938
Toronto,1938-02-01,43.7,-79.4,2,,,ON,88.3,13.1,1.1,-2.7,-6.4,101.4,,1938
Toronto,1938-03-01,43.7,-79.4,3,,,ON,39.0,10.9,6.7,2.2,-2.5,49.9,,1938
Toronto,1938-04-01,43.7,-79.4,4,,,ON,36.5,16.7,12.4,8.0,3.5,53.2,,1938
Toronto,1938-05-01,43.7,-79.4,5,,,ON,61.3,0.2,17.7,12.9,8.0,61.5,,1938
Toronto,1938-06-01,43.7,-79.4,6,,,ON,42.6,0.0,24.3,18.8,13.2,42.6,,1938
Toronto,1938-07-01,43.7,-79.4,7,,,ON,72.1,0.0,27.5,22.2,16.8,72.1,,1938
Toronto,1938-08-01,43.7,-79.4,8,,,ON,57.4,0.0,28.2,22.7,17.3,57.4,,1938
Toronto,1938-09-01,43.7,-79.4,9,,,ON,108.4,0.0,19.5,15.0,10.4,108.4,,1938
Toronto,1938-10-01,43.7,-79.4,10,,,ON,30.5,0.0,15.8,11.2,6.6,30.5,,1938
Toronto,1938-11-01,43.7,-79.4,11,,,ON,36.4,5.8,9.3,5.1,0.9,42.2,,1938
Toronto,1938-12-01,43.7,-79.4,12,,,ON,25.2,46.4,2.2,-0.6,-3.4,71.6,,1938
Toronto,1939-01-01,43.7,-79.4,1,,,ON,9.4,63.8,-0.9,-4.6,-8.3,73.2,,1939
Toronto,1939-02-01,43.7,-79.4,2,,,ON,44.4,64.3,0.2,-4.0,-8.1,108.8,,1939
Toronto,1939-03-01,43.7,-79.4,3,,,ON,32.8,64.3,1.6,-1.8,-5.1,97.1,,1939
Toronto,1939-04-01,43.7,-79.4,4,,,ON,73.9,26.3,8.2,4.8,1.4,100.2,,1939
Toronto,1939-05-01,43.7,-79.4,5,,,ON,43.1,0.0,19.7,14.4,9.1,43.1,,1939
Toronto,1939-06-01,43.7,-79.4,6,,,ON,53.2,0.0,23.4,18.7,13.9,53.2,,1939
Toronto,1939-07-01,43.7,-79.4,7,,,ON,47.9,0.0,27.6,22.1,16.7,47.9,,1939
Toronto,1939-08-01,43.7,-79.4,8,,,ON,112.6,0.0,27.4,22.4,17.4,112.6,,1939
Toronto,1939-09-01,43.7,-79.4,9,,,ON,71.1,0.0,21.0,16.6,12.0,71.1,,1939
Toronto,1939-10-01,43.7,-79.4,10,,,ON,54.8,0.6,14.0,10.1,6.1,55.4,,1939
Toronto,1939-11-01,43.7,-79.4,11,,,ON,9.9,1.1,6.4,2.8,-0.9,11.0,,1939
Toronto,1939-12-01,43.7,-79.4,12,,,ON,27.4,11.8,2.3,-0.3,-3.0,39.2,,1939
Toronto,1940-01-01,43.7,-79.4,1,,,ON,21.6,39.2,-4.2,-7.5,-10.8,60.7,,1940
Toronto,1940-02-01,43.7,-79.4,2,,,ON,1.7,50.0,-1.1,-4.2,-7.3,51.7,,1940
Toronto,1940-03-01,43.7,-79.4,3,,,ON,24.1,45.2,0.0,-3.2,-6.3,69.3,,1940
Toronto,1940-04-01,43.7,-79.4,4,,,ON,59.6,13.3,9.5,5.3,0.9,72.9,,1940
Toronto,1940-05-01,43.7,-79.4,5,,,ON,137.3,0.0,16.7,12.3,7.9,137.3,,1940
Toronto,1940-06-01,43.7,-79.4,6,,,ON,101.9,0.0,22.4,17.4,12.4,101.9,,1940
Toronto,1940-07-01,43.7,-79.4,7,,,ON,46.7,0.0,26.8,21.6,16.3,46.7,,1940
Toronto,1940-08-01,43.7,-79.4,8,,,ON,73.2,0.0,24.9,20.6,16.1,73.2,,1940
Toronto,1940-09-01,43.7,-79.4,9,,,ON,102.1,0.0,20.8,16.3,11.8,102.1,,1940
Toronto,1940-10-01,43.7,-79.4,10,,,ON,49.6,0.4,13.1,9.0,4.7,50.1,,1940
Toronto,1940-11-01,43.7,-79.4,11,,,ON,85.7,53.8,6.1,3.4,0.7,139.4,,1940
Toronto,1940-12-01,43.7,-79.4,12,,,ON,91.7,15.9,1.8,-1.2,-4.2,107.5,,1940
Toronto,1941-01-01,43.7,-79.4,1,,,ON,25.9,53.6,-1.9,-5.2,-8.6,79.5,,1941
Toronto,1941-02-01,43.7,-79.4,2,,,ON,9.2,35.8,-1.3,-4.5,-7.6,44.9,,1941
Toronto,1941-03-01,43.7,-79.4,3,,,ON,16.8,34.3,1.3,-2.7,-6.6,51.0,,1941
Toronto,1941-04-01,43.7,-79.4,4,,,ON,36.2,0.2,15.5,10.4,5.2,36.5,,1941
Toronto,1941-05-01,43.7,-79.4,5,,,ON,63.9,0.0,20.2,14.8,9.3,63.9,,1941
Toronto,1941-06-01,43.7,-79.4,6,,,ON,43.2,0.0,26.0,20.5,14.9,43.2,,1941
Toronto,1941-07-01,43.7,-79.4,7,,,ON,130.2,0.0,27.4,22.3,17.1,130.2,,1941
Toronto,1941-08-01,43.7,-79.4,8,,,ON,54.3,0.0,25.3,20.1,14.9,54.3,,1941
Toronto,1941-09-01,43.7,-79.4,9,,,ON,24.4,0.0,22.5,17.5,12.5,24.4,,1941
Toronto,1941-10-01,43.7,-79.4,10,,,ON,104.0,0.2,14.8,11.2,7.4,104.2,,1941
Toronto,1941-11-01,43.7,-79.4,11,,,ON,62.7,1.3,8.8,5.7,2.6,63.9,,1941
Toronto,1941-12-01,43.7,-79.4,12,,,ON,25.2,21.6,3.0,0.2,-2.7,46.8,,1941
Toronto,1942-01-01,43.7,-79.4,1,,,ON,45.9,16.4,-0.6,-4.0,-7.3,62.3,,1942
Toronto,1942-02-01,43.7,-79.4,2,,,ON,16.3,44.1,-3.3,-6.2,-9.0,60.4,,1942
Toronto,1942-03-01,43.7,-79.4,3,,,ON,92.9,19.2,5.0,2.4,-0.2,112.1,,1942
Toronto,1942-04-01,43.7,-79.4,4,,,ON,33.4,17.6,14.5,9.9,5.3,51.0,,1942
Toronto,1942-05-01,43.7,-79.4,5,,,ON,183.8,0.0,17.9,13.6,9.4,183.8,,1942
Toronto,1942-06-01,43.7,-79.4,6,,,ON,39.0,0.0,23.6,19.0,14.3,39.0,,1942
Toronto,1942-07-01,43.7,-79.4,7,,,ON,155.0,0.0,26.4,21.3,16.1,155.0,,1942
Toronto,1942-08-01,43.7,-79.4,8,,,ON,32.9,0.0,25.5,20.8,16.0,32.9,,1942
Toronto,1942-09-01,43.7,-79.4,9,,,ON,99.4,0.0,21.0,16.4,11.7,99.4,,1942
Toronto,1942-10-01,43.7,-79.4,10,,,ON,79.4,0.2,14.7,10.8,6.9,79.6,,1942
Toronto,1942-11-01,43.7,-79.4,11,,,ON,59.8,19.0,7.8,4.4,1.0,78.7,,1942
Toronto,1942-12-01,43.7,-79.4,12,,,ON,73.8,49.1,-1.0,-4.0,-6.9,122.9,,1942
Toronto,1943-01-01,43.7,-79.4,1,,,ON,7.1,86.5,-3.8,-6.9,-10.0,93.6,,1943
Toronto,1943-02-01,43.7,-79.4,2,,,ON,42.5,27.4,0.4,-3.5,-7.3,69.9,,1943
Toronto,1943-03-01,43.7,-79.4,3,,,ON,92.8,31.4,2.7,-1.0,-4.8,124.2,,1943
Toronto,1943-04-01,43.7,-79.4,4,,,ON,68.0,25.9,7.6,4.0,0.3,94.0,,1943
Toronto,1943-05-01,43.7,-79.4,5,,,ON,125.7,0.0,16.7,12.8,8.9,125.7,,1943
Toronto,1943-06-01,43.7,-79.4,6,,,ON,79.8,0.0,26.1,20.8,15.4,79.8,,1943
Toronto,1943-07-01,43.7,-79.4,7,,,ON,83.1,0.0,26.8,21.9,16.9,83.1,,1943
Toronto,1943-08-01,43.7,-79.4,8,,,ON,68.2,0.0,25.4,20.5,15.6,68.2,,1943
Toronto,1943-09-01,43.7,-79.4,9,,,ON,41.1,0.0,20.3,15.6,10.8,41.1,,1943
Toronto,1943-10-01,43.7,-79.4,10,,,ON,85.4,0.0,13.5,9.4,5.2,85.4,,1943
Toronto,1943-11-01,43.7,-79.4,11,,,ON,45.4,7.4,6.0,3.3,0.6,52.8,,1943
Toronto,1943-12-01,43.7,-79.4,12,,,ON,12.2,5.1,0.8,-2.9,-6.6,17.3,,1943
Toronto,1944-01-01,43.7,-79.4,1,,,ON,22.2,10.4,1.8,-1.1,-4.0,32.5,,1944
Toronto,1944-02-01,43.7,-79.4,2,,,ON,7.2,63.8,-0.2,-3.7,-7.2,71.0,,1944
Toronto,1944-03-01,43.7,-79.4,3,,,ON,59.3,39.2,1.6,-1.9,-5.4,98.5,,1944
Toronto,1944-04-01,43.7,-79.4,4,,,ON,60.1,22.0,8.7,4.8,0.9,82.2,,1944
Toronto,1944-05-01,43.7,-79.4,5,,,ON,105.0,0.0,20.4,15.6,10.7,105.0,,1944
Toronto,1944-06-01,43.7,-79.4,6,,,ON,117.4,0.0,23.9,19.1,14.2,117.4,,1944
Toronto,1944-07-01,43.7,-79.4,7,,,ON,85.4,0.0,27.4,22.0,16.6,85.4,,1944
Toronto,1944-08-01,43.7,-79.4,8,,,ON,39.0,0.0,27.7,22.3,16.8,39.0,,1944
Toronto,1944-09-01,43.7,-79.4,9,,,ON,60.1,0.0,21.1,16.8,12.4,60.1,,1944
Toronto,1944-10-01,43.7,-79.4,10,,,ON,16.1,0.0,15.0,10.3,5.5,16.1,,1944
Toronto,1944-11-01,43.7,-79.4,11,,,ON,43.8,14.3,7.2,4.5,1.7,58.1,,1944
Toronto,1944-12-01,43.7,-79.4,12,,,ON,12.8,117.9,-0.5,-3.4,-6.4,130.7,,1944
Toronto,1945-01-01,43.7,-79.4,1,,,ON,0.0,59.1,-5.9,-9.4,-12.9,59.1,,1945
Toronto,1945-02-01,43.7,-79.4,2,,,ON,30.0,39.6,-0.3,-3.4,-6.4,69.5,,1945
Toronto,1945-03-01,43.7,-79.4,3,,,ON,120.9,4.3,10.7,6.2,1.6,125.2,,1945
Toronto,1945-04-01,43.7,-79.4,4,,,ON,103.4,14.7,13.0,8.7,4.3,118.0,,1945
Toronto,1945-05-01,43.7,-79.4,5,,,ON,147.7,0.4,14.5,10.3,6.1,148.2,,1945
Toronto,1945-06-01,43.7,-79.4,6,,,ON,105.9,0.2,22.3,17.4,12.5,106.1,,1945
Toronto,1945-07-01,43.7,-79.4,7,,,ON,81.1,0.0,25.4,20.6,15.7,81.1,,1945
Toronto,1945-08-01,43.7,-79.4,8,,,ON,59.9,0.0,25.8,21.0,16.1,59.9,,1945
Toronto,1945-09-01,43.7,-79.4,9,,,ON,168.8,0.0,21.3,16.8,12.3,168.8,,1945
Toronto,1945-10-01,43.7,-79.4,10,,,ON,70.9,0.4,13.5,9.2,4.9,71.3,,1945
Toronto,1945-11-01,43.7,-79.4,11,,,ON,52.7,16.7,7.5,4.4,1.3,69.4,,1945
Toronto,1945-12-01,43.7,-79.4,12,,,ON,42.1,24.0,-1.1,-4.2,-7.3,66.1,,1945
Toronto,1946-01-01,43.7,-79.4,1,,,ON,10.2,72.2,0.0,-3.4,-6.8,82.5,,1946
Toronto,1946-02-01,43.7,-79.4,2,,,ON,30.6,69.8,-1.0,-5.2,-9.4,100.4,,1946
Toronto,1946-03-01,43.7,-79.4,3,,,ON,34.6,1.9,10.6,6.1,1.6,36.5,,1946
Toronto,1946-04-01,43.7,-79.4,4,,,ON,25.3,4.8,12.0,7.1,2.2,30.0,,1946
Toronto,1946-05-01,43.7,-79.4,5,,,ON,115.5,0.0,17.3,12.5,7.6,115.5,,1946
Toronto,1946-06-01,43.7,-79.4,6,,,ON,57.1,0.0,23.6,18.2,12.8,57.1,,1946
Toronto,1946-07-01,43.7,-79.4,7,,,ON,99.1,0.0,27.0,21.4,15.7,99.1,,1946
Toronto,1946-08-01,43.7,-79.4,8,,,ON,54.8,0.0,23.9,19.1,14.2,54.8,,1946
Toronto,1946-09-01,43.7,-79.4,9,,,ON,43.5,0.0,22.4,17.2,11.9,43.5,,1946
Toronto,1946-10-01,43.7,-79.4,10,,,ON,93.8,0.0,17.3,12.4,7.3,93.8,,1946
Toronto,1946-11-01,43.7,-79.4,11,,,ON,42.9,16.7,8.8,5.9,2.9,59.6,,1946
Toronto,1946-12-01,43.7,-79.4,12,,,ON,44.4,32.9,1.8,-1.5,-4.7,77.4,,1946
Toronto,1947-01-01,43.7,-79.4,1,,,ON,43.8,76.6,0.9,-2.9,-6.7,120.5,,1947
Toronto,1947-02-01,43.7,-79.4,2,,,ON,1.1,33.0,-2.0,-5.3,-8.6,34.1,,1947
Toronto,1947-03-01,43.7,-79.4,3,,,ON,32.0,47.4,2.8,-0.6,-4.0,79.3,,1947
Toronto,1947-04-01,43.7,-79.4,4,,,ON,66.4,15.9,10.1,5.8,1.5,82.3,,1947
Toronto,1947-05-01,43.7,-79.4,5,,,ON,94.2,0.8,16.2,11.3,6.3,95.0,,1947
